mode: set
kollab/api/cmd/server/main.go:40.21,41.117 1 0
kollab/api/internal/attachment/service.go:326.8,326.61 1 0
kollab/api/internal/attachment/service.go:326.61,328.3 1 0
kollab/api/internal/attachment/service.go:331.2,331.44 1 0
kollab/api/internal/attachment/service.go:334.85,336.23 2 0
kollab/api/internal/attachment/service.go:336.23,338.3 1 0
kollab/api/internal/attachment/service.go:340.2,340.38 1 0
kollab/api/internal/attachment/service.go:341.12,347.4 2 0
kollab/api/internal/attachment/service.go:348.15,354.4 2 0
kollab/api/internal/attachment/service.go:355.10,357.21 2 0
kollab/api/internal/attachment/service.go:357.21,359.4 1 0
kollab/api/internal/attachment/service.go:362.3,362.52 1 0
kollab/api/internal/attachment/service.go:362.52,364.4 1 0
kollab/api/internal/attachment/service.go:366.3,370.4 2 0
kollab/api/internal/attachment/service.go:374.41,377.2 2 0
kollab/api/internal/attachment/service.go:379.37,382.2 2 0
kollab/api/internal/attachment/service.go:384.55,386.13 2 0
kollab/api/internal/attachment/service.go:387.23,388.21 1 0
kollab/api/internal/attachment/service.go:389.14,390.20 1 0
kollab/api/internal/attachment/service.go:391.13,392.34 1 0
kollab/api/internal/attachment/service.go:393.14,394.21 1 0
kollab/api/internal/attachment/service.go:395.23,396.22 1 0
kollab/api/internal/attachment/service.go:397.14,398.21 1 0
kollab/api/internal/attachment/service.go:399.14,400.25 1 0
kollab/api/internal/attachment/service.go:401.14,402.27 1 0
kollab/api/internal/attachment/service.go:403.10,404.36 1 0
kollab/api/internal/attachment/service.go:408.96,410.2 1 0
kollab/api/internal/attachment/service.go:412.132,414.2 1 0
kollab/api/internal/comment/repository.go:16.64,20.2 1 0
kollab/api/internal/comment/repository.go:22.115,27.31 4 0
kollab/api/internal/comment/repository.go:27.31,28.28 1 0
kollab/api/internal/comment/repository.go:28.28,31.4 2 0
kollab/api/internal/comment/repository.go:33.2,33.20 1 0
kollab/api/internal/comment/repository.go:36.102,41.9 4 0
kollab/api/internal/comment/repository.go:41.9,43.3 1 0
kollab/api/internal/comment/repository.go:44.2,45.17 2 0
kollab/api/internal/comment/repository.go:48.96,54.2 4 0
kollab/api/internal/comment/repository.go:56.96,60.42 3 0
kollab/api/internal/comment/repository.go:60.42,62.3 1 0
kollab/api/internal/comment/repository.go:63.2,64.12 2 0
kollab/api/internal/comment/repository.go:67.82,71.34 3 0
kollab/api/internal/comment/repository.go:71.34,73.3 1 0
kollab/api/internal/comment/repository.go:74.2,75.12 2 0
kollab/api/internal/comment/service.go:18.75,22.2 1 0
kollab/api/internal/comment/service.go:24.107,26.2 1 0
kollab/api/internal/comment/service.go:28.181,30.24 2 0
kollab/api/internal/comment/service.go:30.24,32.3 1 0
kollab/api/internal/comment/service.go:34.2,34.40 1 0
kollab/api/internal/comment/service.go:34.40,36.17 2 0
kollab/api/internal/comment/service.go:36.17,38.4 1 0
kollab/api/internal/comment/service.go:39.3,39.33 1 0
kollab/api/internal/comment/service.go:39.33,41.4 1 0
kollab/api/internal/comment/service.go:42.8,44.3 1 0
kollab/api/internal/comment/service.go:46.2,59.52 3 0
kollab/api/internal/comment/service.go:59.52,61.3 1 0
kollab/api/internal/comment/service.go:62.2,62.21 1 0
kollab/api/internal/comment/service.go:65.118,67.24 2 0
kollab/api/internal/comment/service.go:67.24,69.3 1 0
kollab/api/internal/comment/service.go:71.2,72.16 2 0
kollab/api/internal/comment/service.go:72.16,74.3 1 0
kollab/api/internal/comment/service.go:76.2,76.33 1 0
kollab/api/internal/comment/service.go:76.33,78.3 1 0
kollab/api/internal/comment/service.go:80.2,83.52 3 0
kollab/api/internal/comment/service.go:83.52,85.3 1 0
kollab/api/internal/comment/service.go:86.2,86.21 1 0
kollab/api/internal/comment/service.go:89.90,91.16 2 0
kollab/api/internal/comment/service.go:91.16,93.3 1 0
kollab/api/internal/comment/service.go:95.2,95.33 1 0
kollab/api/internal/comment/service.go:95.33,97.3 1 0
kollab/api/internal/comment/service.go:99.2,99.31 1 0
kollab/api/internal/document/exporter.go:131.69,133.46 2 0
kollab/api/internal/document/exporter.go:133.46,134.68 1 0
kollab/api/internal/document/exporter.go:134.68,146.4 1 0
kollab/api/internal/document/exporter.go:147.8,149.3 1 0
kollab/api/internal/document/exporter.go:151.2,320.21 4 0
kollab/api/internal/document/exporter.go:323.38,326.16 2 0
kollab/api/internal/document/exporter.go:327.13,328.35 1 0
kollab/api/internal/document/exporter.go:328.35,330.4 1 0
kollab/api/internal/document/exporter.go:331.19,333.35 2 0
kollab/api/internal/document/exporter.go:333.35,335.4 1 0
kollab/api/internal/document/exporter.go:336.3,336.27 1 0
kollab/api/internal/document/exporter.go:337.17,339.51 2 0
kollab/api/internal/document/exporter.go:339.51,341.4 1 0
kollab/api/internal/document/exporter.go:341.9,341.54 1 0
kollab/api/internal/document/exporter.go:341.54,343.4 1 0
kollab/api/internal/document/exporter.go:344.3,344.29 1 0
kollab/api/internal/document/exporter.go:344.29,346.4 1 0
kollab/api/internal/document/exporter.go:347.3,348.35 2 0
kollab/api/internal/document/exporter.go:348.35,350.4 1 0
kollab/api/internal/document/exporter.go:351.3,351.38 1 0
kollab/api/internal/document/exporter.go:352.14,356.32 3 0
kollab/api/internal/document/exporter.go:356.32,357.21 1 0
kollab/api/internal/document/exporter.go:358.16,360.39 2 0
kollab/api/internal/document/exporter.go:361.18,363.35 2 0
kollab/api/internal/document/exporter.go:364.18,366.34 2 0
kollab/api/internal/document/exporter.go:367.21,369.34 2 0
kollab/api/internal/document/exporter.go:370.16,372.37 2 0
kollab/api/internal/document/exporter.go:373.16,375.55 2 0
kollab/api/internal/document/exporter.go:375.55,377.6 1 0
kollab/api/internal/document/exporter.go:378.5,379.34 2 0
kollab/api/internal/document/exporter.go:382.3,384.37 3 0
kollab/api/internal/document/exporter.go:385.20,387.35 2 0
kollab/api/internal/document/exporter.go:387.35,389.4 1 0
kollab/api/internal/document/exporter.go:390.3,390.28 1 0
kollab/api/internal/document/exporter.go:391.21,393.35 2 0
kollab/api/internal/document/exporter.go:393.35,395.4 1 0
kollab/api/internal/document/exporter.go:396.3,396.28 1 0
kollab/api/internal/document/exporter.go:397.18,399.35 2 0
kollab/api/internal/document/exporter.go:399.35,401.4 1 0
kollab/api/internal/document/exporter.go:402.3,402.28 1 0
kollab/api/internal/document/exporter.go:403.18,405.35 2 0
kollab/api/internal/document/exporter.go:405.35,407.4 1 0
kollab/api/internal/document/exporter.go:408.3,408.28 1 0
kollab/api/internal/document/exporter.go:409.18,411.50 2 0
kollab/api/internal/document/exporter.go:411.50,413.4 1 0
kollab/api/internal/document/exporter.go:414.3,415.14 2 0
kollab/api/internal/document/exporter.go:415.14,417.4 1 0
kollab/api/internal/document/exporter.go:418.3,421.35 4 0
kollab/api/internal/document/exporter.go:421.35,423.4 1 0
kollab/api/internal/document/exporter.go:424.3,424.34 1 0
kollab/api/internal/document/exporter.go:425.19,427.35 2 0
kollab/api/internal/document/exporter.go:427.35,429.4 1 0
kollab/api/internal/document/exporter.go:430.3,430.36 1 0
kollab/api/internal/document/exporter.go:431.15,433.35 2 0
kollab/api/internal/document/exporter.go:433.35,435.4 1 0
kollab/api/internal/document/exporter.go:436.3,436.31 1 0
kollab/api/internal/document/exporter.go:437.18,439.35 2 0
kollab/api/internal/document/exporter.go:439.35,441.4 1 0
kollab/api/internal/document/exporter.go:442.3,442.28 1 0
kollab/api/internal/document/exporter.go:443.21,445.35 2 0
kollab/api/internal/document/exporter.go:445.35,447.4 1 0
kollab/api/internal/document/exporter.go:448.3,448.28 1 0
kollab/api/internal/document/exporter.go:449.19,451.35 2 0
kollab/api/internal/document/exporter.go:451.35,453.4 1 0
kollab/api/internal/document/exporter.go:454.3,454.28 1 0
kollab/api/internal/document/exporter.go:455.30,457.48 2 0
kollab/api/internal/document/exporter.go:457.48,459.4 1 0
kollab/api/internal/document/exporter.go:460.3,461.48 2 0
kollab/api/internal/document/exporter.go:461.48,463.4 1 0
kollab/api/internal/document/exporter.go:464.3,465.52 2 0
kollab/api/internal/document/exporter.go:465.52,467.4 1 0
kollab/api/internal/document/exporter.go:468.3,469.77 1 0
kollab/api/internal/document/exporter.go:470.22,472.47 2 0
kollab/api/internal/document/exporter.go:472.47,474.4 1 0
kollab/api/internal/document/exporter.go:475.3,476.50 2 0
kollab/api/internal/document/exporter.go:476.50,478.4 1 0
kollab/api/internal/document/exporter.go:479.3,480.18 2 0
kollab/api/internal/document/exporter.go:480.18,482.4 1 0
kollab/api/internal/document/exporter.go:483.3,483.35 1 0
kollab/api/internal/document/exporter.go:483.35,485.4 1 0
kollab/api/internal/document/exporter.go:486.3,486.29 1 0
kollab/api/internal/document/exporter.go:487.22,489.47 2 0
kollab/api/internal/document/exporter.go:489.47,491.4 1 0
kollab/api/internal/document/exporter.go:492.3,493.48 2 0
kollab/api/internal/document/exporter.go:493.48,495.4 1 0
kollab/api/internal/document/exporter.go:496.3,496.104 1 0
kollab/api/internal/document/exporter.go:497.17,499.48 2 0
kollab/api/internal/document/exporter.go:499.48,501.4 1 0
kollab/api/internal/document/exporter.go:502.3,503.13 2 0
kollab/api/internal/document/exporter.go:503.13,505.4 1 0
kollab/api/internal/document/exporter.go:506.3,507.35 2 0
kollab/api/internal/document/exporter.go:507.35,509.4 1 0
kollab/api/internal/document/exporter.go:510.3,510.33 1 0
kollab/api/internal/document/exporter.go:511.24,513.35 2 0
kollab/api/internal/document/exporter.go:513.35,515.4 1 0
kollab/api/internal/document/exporter.go:516.3,516.33 1 0
kollab/api/internal/document/exporter.go:517.24,519.35 2 0
kollab/api/internal/document/exporter.go:519.35,521.4 1 0
kollab/api/internal/document/exporter.go:522.3,522.29 1 0
kollab/api/internal/document/exporter.go:523.24,524.29 1 0
kollab/api/internal/document/exporter.go:525.20,527.35 2 0
kollab/api/internal/document/exporter.go:527.35,529.4 1 0
kollab/api/internal/document/exporter.go:530.3,530.36 1 0
kollab/api/internal/document/exporter.go:531.19,532.27 1 0
kollab/api/internal/document/exporter.go:533.10,535.35 1 0
kollab/api/internal/document/exporter.go:535.35,537.4 1 0
kollab/api/internal/document/exporter.go:540.2,540.20 1 0
kollab/api/internal/document/exporter.go:544.72,559.55 7 0
kollab/api/internal/document/exporter.go:559.55,562.18 2 0
kollab/api/internal/document/exporter.go:562.18,564.5 1 0
kollab/api/internal/document/exporter.go:565.4,565.75 1 0
kollab/api/internal/document/exporter.go:568.55,574.18 2 0
kollab/api/internal/document/exporter.go:574.18,576.5 1 0
kollab/api/internal/document/exporter.go:577.4,578.14 2 0
kollab/api/internal/document/exporter.go:582.2,582.16 1 0
kollab/api/internal/document/exporter.go:582.16,584.3 1 0
kollab/api/internal/document/exporter.go:586.2,586.23 1 0
kollab/api/internal/document/exporter.go:590.66,593.46 3 0
kollab/api/internal/document/exporter.go:593.46,594.68 1 0
kollab/api/internal/document/exporter.go:594.68,597.4 2 0
kollab/api/internal/document/exporter.go:600.2,604.55 3 0
kollab/api/internal/document/exporter.go:604.55,606.17 2 0
kollab/api/internal/document/exporter.go:606.17,608.4 1 0
kollab/api/internal/document/exporter.go:609.3,610.13 2 0
kollab/api/internal/document/exporter.go:614.2,614.74 1 0
kollab/api/internal/document/exporter.go:614.74,616.3 1 0
kollab/api/internal/document/exporter.go:619.2,619.58 1 0
kollab/api/internal/document/exporter.go:619.58,621.3 1 0
kollab/api/internal/document/exporter.go:624.2,624.64 1 0
kollab/api/internal/document/exporter.go:624.64,626.3 1 0
kollab/api/internal/document/exporter.go:629.2,669.40 6 0
kollab/api/internal/document/exporter.go:669.40,671.3 1 0
kollab/api/internal/document/exporter.go:672.2,674.68 2 0
kollab/api/internal/document/exporter.go:674.68,676.3 1 0
kollab/api/internal/document/exporter.go:679.2,682.40 3 0
kollab/api/internal/document/exporter.go:682.40,684.35 2 0
kollab/api/internal/document/exporter.go:684.35,686.4 1 0
kollab/api/internal/document/exporter.go:687.3,688.116 1 0
kollab/api/internal/document/exporter.go:690.2,698.88 5 0
kollab/api/internal/document/exporter.go:698.88,700.3 1 0
kollab/api/internal/document/exporter.go:703.2,703.35 1 0
kollab/api/internal/document/exporter.go:703.35,705.3 1 0
kollab/api/internal/document/exporter.go:707.2,707.25 1 0
kollab/api/internal/document/exporter.go:711.90,717.55 4 0
kollab/api/internal/document/exporter.go:717.55,719.17 2 0
kollab/api/internal/document/exporter.go:719.17,721.4 1 0
kollab/api/internal/document/exporter.go:722.3,723.13 2 0
kollab/api/internal/document/exporter.go:727.2,727.74 1 0
kollab/api/internal/document/exporter.go:727.74,729.3 1 0
kollab/api/internal/document/exporter.go:732.2,732.58 1 0
kollab/api/internal/document/exporter.go:732.58,734.3 1 0
kollab/api/internal/document/exporter.go:737.2,737.64 1 0
kollab/api/internal/document/exporter.go:737.64,739.3 1 0
kollab/api/internal/document/exporter.go:742.2,752.16 3 0
kollab/api/internal/document/exporter.go:752.16,754.3 1 0
kollab/api/internal/document/exporter.go:757.2,771.40 4 0
kollab/api/internal/document/exporter.go:771.40,773.3 1 0
kollab/api/internal/document/exporter.go:774.2,776.68 2 0
kollab/api/internal/document/exporter.go:776.68,778.3 1 0
kollab/api/internal/document/exporter.go:781.2,784.40 3 0
kollab/api/internal/document/exporter.go:784.40,786.35 2 0
kollab/api/internal/document/exporter.go:786.35,788.4 1 0
kollab/api/internal/document/exporter.go:789.3,790.116 1 0
kollab/api/internal/document/exporter.go:792.2,800.88 5 0
kollab/api/internal/document/exporter.go:800.88,802.3 1 0
kollab/api/internal/document/exporter.go:805.2,805.35 1 0
kollab/api/internal/document/exporter.go:805.35,807.3 1 0
kollab/api/internal/document/exporter.go:809.2,809.25 1 0
kollab/api/internal/document/exporter.go:812.92,815.16 2 0
kollab/api/internal/document/exporter.go:816.13,817.35 1 0
kollab/api/internal/document/exporter.go:817.35,819.4 1 0
kollab/api/internal/document/exporter.go:820.19,825.35 5 0
kollab/api/internal/document/exporter.go:825.35,827.4 1 0
kollab/api/internal/document/exporter.go:828.3,829.29 2 0
kollab/api/internal/document/exporter.go:830.17,832.51 2 0
kollab/api/internal/document/exporter.go:832.51,834.4 1 0
kollab/api/internal/document/exporter.go:834.9,834.54 1 0
kollab/api/internal/document/exporter.go:834.54,836.4 1 0
kollab/api/internal/document/exporter.go:837.3,838.17 2 0
kollab/api/internal/document/exporter.go:838.17,840.4 1 0
kollab/api/internal/document/exporter.go:840.9,840.24 1 0
kollab/api/internal/document/exporter.go:840.24,842.4 1 0
kollab/api/internal/document/exporter.go:844.3,846.35 3 0
kollab/api/internal/document/exporter.go:846.35,848.28 1 0
kollab/api/internal/document/exporter.go:848.28,850.5 1 0
kollab/api/internal/document/exporter.go:850.10,852.5 1 0
kollab/api/internal/document/exporter.go:855.3,855.26 1 0
kollab/api/internal/document/exporter.go:855.26,857.4 1 0
kollab/api/internal/document/exporter.go:858.3,858.29 1 0
kollab/api/internal/document/exporter.go:859.14,866.32 6 0
kollab/api/internal/document/exporter.go:866.32,867.21 1 0
kollab/api/internal/document/exporter.go:868.16,869.18 1 0
kollab/api/internal/document/exporter.go:870.18,871.20 1 0
kollab/api/internal/document/exporter.go:872.21,873.23 1 0
kollab/api/internal/document/exporter.go:874.18,875.20 1 0
kollab/api/internal/document/exporter.go:876.16,877.18 1 0
kollab/api/internal/document/exporter.go:881.3,884.13 4 0
kollab/api/internal/document/exporter.go:884.13,886.4 1 0
kollab/api/internal/document/exporter.go:887.3,887.15 1 0
kollab/api/internal/document/exporter.go:887.15,889.4 1 0
kollab/api/internal/document/exporter.go:890.3,890.18 1 0
kollab/api/internal/document/exporter.go:890.18,892.4 1 0
kollab/api/internal/document/exporter.go:893.3,893.15 1 0
kollab/api/internal/document/exporter.go:893.15,895.4 1 0
kollab/api/internal/document/exporter.go:896.3,896.13 1 0
kollab/api/internal/document/exporter.go:896.13,898.4 1 0
kollab/api/internal/document/exporter.go:899.3,901.27 3 0
kollab/api/internal/document/exporter.go:902.20,903.35 1 0
kollab/api/internal/document/exporter.go:903.35,905.4 1 0
kollab/api/internal/document/exporter.go:906.21,907.37 1 0
kollab/api/internal/document/exporter.go:907.37,910.4 2 0
kollab/api/internal/document/exporter.go:911.18,912.60 1 0
kollab/api/internal/document/exporter.go:913.18,914.35 1 0
kollab/api/internal/document/exporter.go:914.35,916.4 1 0
kollab/api/internal/document/exporter.go:917.18,919.50 2 0
kollab/api/internal/document/exporter.go:919.50,921.4 1 0
kollab/api/internal/document/exporter.go:922.3,923.14 2 0
kollab/api/internal/document/exporter.go:923.14,925.4 1 0
kollab/api/internal/document/exporter.go:926.3,929.35 4 0
kollab/api/internal/document/exporter.go:929.35,931.4 1 0
kollab/api/internal/document/exporter.go:932.3,932.29 1 0
kollab/api/internal/document/exporter.go:933.19,936.35 3 0
kollab/api/internal/document/exporter.go:936.35,938.4 1 0
kollab/api/internal/document/exporter.go:939.3,939.29 1 0
kollab/api/internal/document/exporter.go:940.15,943.35 3 0
kollab/api/internal/document/exporter.go:943.35,945.4 1 0
kollab/api/internal/document/exporter.go:946.3,946.31 1 0
kollab/api/internal/document/exporter.go:947.18,949.35 2 0
kollab/api/internal/document/exporter.go:949.35,951.4 1 0
kollab/api/internal/document/exporter.go:952.3,952.30 1 0
kollab/api/internal/document/exporter.go:953.34,955.30 2 0
kollab/api/internal/document/exporter.go:955.30,957.4 1 0
kollab/api/internal/document/exporter.go:958.3,960.26 3 0
kollab/api/internal/document/exporter.go:960.26,962.4 1 0
kollab/api/internal/document/exporter.go:962.9,963.36 1 0
kollab/api/internal/document/exporter.go:963.36,965.5 1 0
kollab/api/internal/document/exporter.go:967.3,967.30 1 0
kollab/api/internal/document/exporter.go:968.30,970.48 2 0
kollab/api/internal/document/exporter.go:970.48,972.4 1 0
kollab/api/internal/document/exporter.go:973.3,974.16 2 0
kollab/api/internal/document/exporter.go:974.16,975.9 1 0
kollab/api/internal/document/exporter.go:979.3,980.17 2 0
kollab/api/internal/document/exporter.go:980.17,982.4 1 0
kollab/api/internal/document/exporter.go:982.9,982.34 1 0
kollab/api/internal/document/exporter.go:982.34,984.4 1 0
kollab/api/internal/document/exporter.go:984.9,986.49 1 0
kollab/api/internal/document/exporter.go:986.49,989.5 2 0
kollab/api/internal/document/exporter.go:989.10,992.5 2 0
kollab/api/internal/document/exporter.go:995.3,996.40 2 0
kollab/api/internal/document/exporter.go:996.40,1002.50 4 0
kollab/api/internal/document/exporter.go:1002.50,1015.24 4 0
kollab/api/internal/document/exporter.go:1015.24,1017.6 1 0
kollab/api/internal/document/exporter.go:1017.11,1019.6 1 0
kollab/api/internal/document/exporter.go:1020.5,1041.24 22 0
kollab/api/internal/document/exporter.go:1041.24,1043.6 1 0
kollab/api/internal/document/exporter.go:1043.11,1045.6 1 0
kollab/api/internal/document/exporter.go:1046.5,1046.20 1 0
kollab/api/internal/document/exporter.go:1047.10,1049.5 1 0
kollab/api/internal/document/exporter.go:1052.3,1052.15 1 0
kollab/api/internal/document/exporter.go:1052.15,1053.9 1 0
kollab/api/internal/document/exporter.go:1057.3,1058.17 2 0
kollab/api/internal/document/exporter.go:1058.17,1067.23 4 0
kollab/api/internal/document/exporter.go:1067.23,1069.5 1 0
kollab/api/internal/document/exporter.go:1069.10,1071.5 1 0
kollab/api/internal/document/exporter.go:1072.4,1093.23 22 0
kollab/api/internal/document/exporter.go:1093.23,1095.5 1 0
kollab/api/internal/document/exporter.go:1095.10,1097.5 1 0
kollab/api/internal/document/exporter.go:1098.9,1102.65 2 0
kollab/api/internal/document/exporter.go:1102.65,1104.5 1 0
kollab/api/internal/document/exporter.go:1105.4,1106.23 2 0
